Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
AT,AT,2.0,8.0,8.0,5.0,3.0,66.66666666666666,40.0,1.1264982003628e-07,0.125,0.25
AU,US,33.0,517.0,6668.0,248.0,3286.0,1.004260499087036,13.306451612903224,9.332478101269435e-08,0.004592901878914405,0.00933786078098472
PK,PK,6.0,16.0,16.0,7.0,9.0,66.66666666666666,85.71428571428571,1.3852633596668513e-08,0.1875,0.375
HK,US,9.0,42.0,6668.0,19.0,3286.0,0.2738892270237371,47.368421052631575,2.68059046366897e-08,0.0013412816691505216,0.0027231467473524964
JP,GB,3.0,46.0,2472.0,16.0,1228.0,0.24429967426710095,18.75,1.553604513689265e-08,0.0011914217633042098,0.002411575562700965
US,AG,1.0,6668.0,1.0,3382.0,1.0,100.0,0.029568302779420463,3.045654596923284e-09,0.000149947518368571,0.0002955956251847473
US,SE,9.0,6668.0,54.0,3382.0,31.0,29.03225806451613,0.26611472501478417,2.658592611494639e-08,0.001338887235941684,0.002636976267213595
NO,NO,24.0,65.0,65.0,33.0,32.0,75.0,72.72727272727273,2.243873104488195e-06,0.18461538461538463,0.36923076923076925
NL,NL,25.0,78.0,78.0,34.0,44.0,56.81818181818182,73.52941176470588,7.211739558122294e-07,0.16025641025641027,0.32051282051282054
PT,GB,1.0,34.0,2472.0,12.0,1228.0,0.08143322475570033,8.333333333333332,1.296952568706646e-08,0.0003990422984836393,0.0008064516129032258
JP,JP,9.0,46.0,46.0,16.0,30.0,30.0,56.25,3.563934945642191e-08,0.09782608695652174,0.1956521739130435
RU,RU,3.0,9.0,9.0,4.0,5.0,60.0,75.0,1.038971581599079e-08,0.16666666666666666,0.3333333333333333
IE,IE,12.0,38.0,38.0,18.0,20.0,60.0,66.66666666666666,1.214219972947179e-06,0.15789473684210525,0.3157894736842105
HK,HK,10.0,42.0,42.0,19.0,23.0,43.47826086956522,52.63157894736842,6.660095372565735e-07,0.11904761904761904,0.23809523809523808
US,RU,1.0,6668.0,9.0,3382.0,5.0,20.0,0.029568302779420463,2.115895832907774e-09,0.0001497678598172832,0.0002952465308532625
TR,TR,1.0,11.0,11.0,4.0,7.0,14.285714285714285,25.0,5.993075720174425e-09,0.045454545454545456,0.09090909090909091
US,NG,41.0,6668.0,643.0,3382.0,325.0,12.615384615384615,1.212300413956239,7.747497755691623e-08,0.005607987963342908,0.011060156460749933
US,IT,6.0,6668.0,36.0,3382.0,14.0,42.857142857142854,0.17740981667652278,1.5442547944845366e-08,0.0008949880668257757,0.0017667844522968198
NG,US,40.0,643.0,6668.0,318.0,3286.0,1.2172854534388313,12.578616352201259,7.558534395796705e-08,0.005471207769115032,0.011098779134295227
EG,GB,1.0,4.0,2472.0,3.0,1228.0,0.08143322475570033,33.33333333333333,5.980057298277807e-09,0.0004038772213247173,0.0008123476848090983
BE,BE,12.0,33.0,33.0,17.0,16.0,75.0,70.58823529411765,5.224635374874119e-07,0.18181818181818182,0.36363636363636365
US,IE,2.0,6668.0,38.0,3382.0,20.0,10.0,0.05913660555884093,6.0027438482102734e-09,0.00029824038174768865,0.0005878894767783657
MX,MX,24.0,90.0,90.0,48.0,42.0,57.14285714285714,50.0,9.40619262491947e-08,0.13333333333333333,0.26666666666666666
IT,IT,7.0,36.0,36.0,22.0,14.0,50.0,31.818181818181817,5.804562439147455e-08,0.09722222222222222,0.19444444444444445
CA,NL,2.0,433.0,78.0,197.0,44.0,4.545454545454546,1.015228426395939,3.641520559151112e-08,0.003913894324853229,0.008298755186721992
SI,SI,2.0,8.0,8.0,3.0,5.0,40.0,66.66666666666666,4.789395894338264e-07,0.125,0.25
BR,BR,1.0,3.0,3.0,1.0,2.0,50.0,100.0,2.369112156313906e-09,0.16666666666666666,0.3333333333333333
KE,US,5.0,74.0,6668.0,40.0,3286.0,0.15216068167985392,12.5,1.312978676575055e-08,0.0007416196974191634,0.001503307276007216
SE,SE,17.0,54.0,54.0,23.0,31.0,54.83870967741935,73.91304347826086,8.264098819954746e-07,0.1574074074074074,0.3148148148148148
CA,US,29.0,433.0,6668.0,197.0,3286.0,0.8825319537431529,14.720812182741117,7.927205618879881e-08,0.0040839318405858326,0.008326155612977318
GB,TR,1.0,2472.0,11.0,1244.0,7.0,14.285714285714285,0.08038585209003216,6.6549530619505585e-09,0.0004027386226339106,0.0007993605115907274
US,ZA,37.0,6668.0,520.0,3382.0,270.0,13.703703703703704,1.0940272028385571,9.565721591384571e-08,0.005147468002225932,0.010131434830230011
FR,FR,14.0,40.0,40.0,19.0,21.0,66.66666666666666,73.68421052631578,1.043843095053232e-07,0.175,0.35
BH,BH,1.0,3.0,3.0,1.0,2.0,50.0,100.0,3.0466032810698693e-07,0.16666666666666666,0.3333333333333333
US,CA,71.0,6668.0,433.0,3382.0,236.0,30.08474576271186,2.099349497338853,1.940798617036109e-07,0.009998591747641178,0.019624101713653953
GH,GH,5.0,16.0,16.0,8.0,8.0,62.5,62.5,8.21885671363557e-08,0.15625,0.3125
US,JP,14.0,6668.0,46.0,3382.0,30.0,46.666666666666664,0.4139562389118865,3.0802778447579307e-08,0.002085195114685731,0.004103165298944901
ZA,US,24.0,520.0,6668.0,250.0,3286.0,0.7303712720632989,9.6,6.204792383600803e-08,0.00333889816360601,0.006787330316742082
US,DE,11.0,6668.0,103.0,3382.0,51.0,21.568627450980394,0.3252513305736251,2.673976690147861e-08,0.0016245753950671984,0.003204194581998252
US,AU,46.0,6668.0,517.0,3382.0,269.0,17.100371747211895,1.360141927853341,1.3008908868436183e-07,0.006402226861517049,0.01259928786633799
PT,PT,8.0,34.0,34.0,12.0,22.0,36.36363636363637,66.66666666666666,3.8950604498775344e-07,0.11764705882352941,0.23529411764705882
MX,US,7.0,90.0,6668.0,48.0,3286.0,0.2130249543517955,14.583333333333334,1.5357105846517766e-08,0.0010358094110683633,0.0020995800839832034
AT,US,1.0,8.0,6668.0,5.0,3286.0,0.030432136335970784,20.0,2.9663328049206953e-09,0.00014979029358897544,0.00030385900941962927
US,GH,1.0,6668.0,16.0,3382.0,8.0,12.5,0.029568302779420463,2.7881762889925093e-09,0.00014961101137043686,0.0002949852507374631
BM,MY,1.0,3.0,13.0,2.0,8.0,12.5,50.0,3.1236631697778094e-08,0.0625,0.1
DE,US,11.0,103.0,6668.0,52.0,3286.0,0.33475349969567864,21.153846153846153,2.673976690147861e-08,0.0016245753950671984,0.0032953864589574597
US,NL,9.0,6668.0,78.0,3382.0,44.0,20.454545454545457,0.26611472501478417,2.6043748584033943e-08,0.0013341239252890602,0.002626970227670753
GB,AU,11.0,2472.0,517.0,1244.0,269.0,4.089219330855019,0.8842443729903537,1.1930752351507903e-07,0.0036801605888256944,0.007270323859881031
RO,RO,4.0,10.0,10.0,4.0,6.0,66.66666666666666,100.0,1.0332422977986153e-07,0.2,0.4
UG,US,1.0,5.0,6668.0,2.0,3286.0,0.030432136335970784,50.0,2.6844980548489503e-09,0.0001498576352465158,0.00030413625304136254
IT,GB,5.0,36.0,2472.0,22.0,1228.0,0.40716612377850164,22.727272727272727,3.9329262707448e-08,0.001993620414673046,0.004
RS,RS,2.0,8.0,8.0,4.0,4.0,50.0,50.0,1.4398899924045802e-07,0.125,0.25
US,IN,13.0,6668.0,310.0,3382.0,154.0,8.441558441558442,0.384387936132466,7.671167602108613e-09,0.0018629979936944684,0.003676470588235294
CA,FI,1.0,433.0,75.0,197.0,39.0,2.564102564102564,0.5076142131979695,2.3196702282574063e-08,0.001968503937007874,0.00423728813559322
GB,CA,10.0,2472.0,433.0,1244.0,236.0,4.23728813559322,0.8038585209003215,9.576373141540796e-08,0.0034423407917383822,0.006756756756756757
CA,GB,9.0,433.0,2472.0,197.0,1228.0,0.7328990228013029,4.568527918781726,8.618735827386717e-08,0.003098106712564544,0.00631578947368421
IN,US,11.0,310.0,6668.0,156.0,3286.0,0.33475349969567864,7.051282051282051,6.4909879710149796e-09,0.0015763829177414732,0.0031958163858221964
GB,CH,3.0,2472.0,60.0,1244.0,30.0,10.0,0.2411575562700965,3.978292473639536e-08,0.001184834123222749,0.002354788069073783
DE,ZA,2.0,103.0,520.0,52.0,270.0,0.7407407407407408,3.8461538461538463,1.4115215688012065e-08,0.0032102728731942215,0.006211180124223602
MY,US,1.0,13.0,6668.0,5.0,3286.0,0.030432136335970784,20.0,2.776317897283456e-09,0.000149678191887442,0.00030385900941962927
CO,CO,1.0,4.0,4.0,2.0,2.0,50.0,50.0,9.932569178407476e-09,0.125,0.25
MX,GB,14.0,90.0,2472.0,48.0,1228.0,1.1400651465798046,29.166666666666668,7.201278099297128e-08,0.00546448087431694,0.0109717868338558
US,IS,1.0,6668.0,1.0,3382.0,1.0,100.0,0.029568302779420463,3.0432058912960282e-09,0.000149947518368571,0.0002955956251847473
MU,MU,1.0,3.0,3.0,1.0,2.0,50.0,100.0,3.950348855307412e-07,0.16666666666666666,0.3333333333333333
FR,GB,1.0,40.0,2472.0,19.0,1228.0,0.08143322475570033,5.263157894736842,7.46857827217907e-09,0.0003980891719745223,0.0008019246190858059
DM,DM,1.0,2.0,2.0,1.0,1.0,100.0,100.0,6.96301247771836e-06,0.25,0.5
CN,GB,8.0,46.0,2472.0,35.0,1228.0,0.6514657980456027,22.857142857142858,5.4624309515867785e-09,0.003177124702144559,0.006334125098970704
IE,US,4.0,38.0,6668.0,18.0,3286.0,0.12172854534388314,22.22222222222222,1.2005487696420547e-08,0.0005964807634953773,0.0012106537530266344
BE,US,3.0,33.0,6668.0,17.0,3286.0,0.09129640900791236,17.647058823529413,8.830708829988832e-09,0.0004476943739740337,0.0009082652134423251
NG,GB,4.0,643.0,2472.0,318.0,1228.0,0.32573289902280134,1.257861635220126,1.4936631118430593e-08,0.0012841091492776886,0.00258732212160414
CN,IN,2.0,46.0,310.0,35.0,154.0,1.2987012987012987,5.714285714285714,7.235542493774162e-10,0.0056179775280898875,0.010582010582010581
CG,NG,1.0,1.0,643.0,1.0,325.0,0.3076923076923077,100.0,4.846273608385627e-09,0.0015527950310559005,0.003067484662576687
CH,IE,1.0,60.0,38.0,30.0,20.0,5.0,3.3333333333333335,7.398487571576668e-08,0.01020408163265306,0.02
US,PT,10.0,6668.0,34.0,3382.0,22.0,45.45454545454545,0.29568302779420463,2.9541317283968925e-08,0.0014920919128618322,0.002937720329024677
CH,GB,1.0,60.0,2472.0,30.0,1228.0,0.08143322475570033,3.3333333333333335,1.3260974912131786e-08,0.00039494470774091627,0.000794912559618442
US,ES,2.0,6668.0,26.0,3382.0,13.0,15.384615384615385,0.05913660555884093,5.328838578779141e-09,0.00029877502240812666,0.000589101620029455
SG,SG,1.0,4.0,4.0,2.0,2.0,50.0,50.0,8.766440802241544e-08,0.125,0.25
AR,AR,2.0,5.0,5.0,2.0,3.0,66.66666666666666,100.0,2.2252529177961307e-08,0.2,0.4
AU,NO,2.0,517.0,65.0,248.0,32.0,6.25,0.8064516129032258,6.512069485865276e-08,0.003436426116838488,0.007142857142857143
SE,US,4.0,54.0,6668.0,23.0,3286.0,0.12172854534388314,17.391304347826086,1.1815967162198396e-08,0.0005950609937518596,0.0012088244182532487
CH,NL,1.0,60.0,78.0,30.0,44.0,2.272727272727273,3.3333333333333335,3.8598590178774e-08,0.007246376811594203,0.013513513513513514
US,MX,10.0,6668.0,90.0,3382.0,42.0,23.809523809523807,0.29568302779420463,2.1938722637882526e-08,0.001479727730097662,0.0029205607476635513
GB,IE,3.0,2472.0,38.0,1244.0,20.0,15.0,0.2411575562700965,4.1796788777796275e-08,0.001195219123505976,0.0023734177215189874
PA,PA,2.0,7.0,7.0,4.0,3.0,66.66666666666666,50.0,2.3549143176200106e-07,0.14285714285714285,0.2857142857142857
SE,CH,1.0,54.0,60.0,23.0,30.0,3.3333333333333335,4.3478260869565215,5.302146812733742e-08,0.008771929824561403,0.018867924528301886
KE,GB,2.0,74.0,2472.0,40.0,1228.0,0.16286644951140067,5.0,1.6749243507855036e-08,0.0007855459544383347,0.0015772870662460567
AT,AU,1.0,8.0,517.0,5.0,269.0,0.37174721189591076,20.0,2.9204435546307225e-08,0.0019047619047619048,0.0036496350364963502
FR,US,3.0,40.0,6668.0,19.0,3286.0,0.09129640900791236,15.789473684210526,7.589184107307421e-09,0.0004472271914132379,0.000907715582450832
JP,US,3.0,46.0,6668.0,16.0,3286.0,0.09129640900791236,18.75,6.600595381624137e-09,0.00044682752457551384,0.0009085402786190188
CN,US,10.0,46.0,6668.0,35.0,3286.0,0.30432136335970783,28.57142857142857,5.793895416559594e-09,0.0014894250819183796,0.0030111412225233363
GB,DE,4.0,2472.0,103.0,1244.0,51.0,7.8431372549019605,0.3215434083601286,2.6672498341704098e-08,0.0015533980582524273,0.003088803088803089
CH,US,5.0,60.0,6668.0,30.0,3286.0,0.15216068167985392,16.666666666666664,1.4844972982223397e-08,0.0007431629013079667,0.0015078407720144752
IN,ZA,3.0,310.0,520.0,156.0,270.0,1.1111111111111112,1.9230769230769231,2.105298580097373e-09,0.0036144578313253013,0.007042253521126761
PK,US,1.0,16.0,6668.0,7.0,3286.0,0.030432136335970784,14.285714285714285,1.8355196663900422e-09,0.00014961101137043686,0.0003036744609778318
RS,GB,1.0,8.0,2472.0,4.0,1228.0,0.08143322475570033,25.0,1.3553922518730843e-08,0.0004032258064516129,0.0008116883116883117
GH,KE,1.0,16.0,74.0,8.0,34.0,2.941176470588235,12.5,1.2049378981634446e-08,0.011111111111111112,0.023809523809523808
ZW,ZA,2.0,9.0,520.0,6.0,270.0,0.7407407407407408,33.33333333333333,2.7321009208573475e-08,0.003780718336483932,0.007246376811594203
CN,TR,1.0,46.0,11.0,35.0,7.0,14.285714285714285,2.857142857142857,6.751535196986825e-10,0.017543859649122806,0.023809523809523808
GB,MX,8.0,2472.0,90.0,1244.0,42.0,19.047619047619047,0.6430868167202572,4.115016056741216e-08,0.00312256049960968,0.006220839813374806
US,CO,1.0,6668.0,4.0,3382.0,2.0,50.0,0.029568302779420463,2.6414568420581508e-09,0.00014988009592326138,0.0002955082742316785
GB,NG,10.0,2472.0,643.0,1244.0,325.0,3.076923076923077,0.8038585209003215,3.7341577796076476e-08,0.0032102728731942215,0.006373486297004461
HU,HU,1.0,4.0,4.0,1.0,3.0,33.33333333333333,100.0,5.1177339820299986e-08,0.125,0.25
US,CH,6.0,6668.0,60.0,3382.0,30.0,20.0,0.17740981667652278,1.7813967578668077e-08,0.0008917954815695601,0.0017584994138335288
US,HK,5.0,6668.0,42.0,3382.0,23.0,21.73913043478261,0.14784151389710232,1.489216924260539e-08,0.0007451564828614009,0.0014684287812041115
US,TW,3.0,6668.0,7.0,3382.0,4.0,75.0,0.08870490833826139,8.51948606813697e-09,0.00044943820224719103,0.0008860011813349084
NO,GB,1.0,65.0,2472.0,33.0,1228.0,0.08143322475570033,3.0303030303030303,1.3853811615121552e-08,0.00039416633819471815,0.0007930214115781126
GB,MC,3.0,2472.0,3.0,1244.0,3.0,100.0,0.2411575562700965,4.486090718713454e-08,0.0012121212121212121,0.0024057738572574178
DK,DK,3.0,8.0,8.0,3.0,5.0,60.0,100.0,2.577960534174046e-07,0.1875,0.375
DE,NG,3.0,103.0,643.0,52.0,325.0,0.9230769230769231,5.769230769230769,1.0559795974604367e-08,0.004021447721179625,0.007957559681697613
CA,IN,4.0,433.0,310.0,197.0,154.0,2.5974025974025974,2.030456852791878,2.848988612176565e-09,0.005383580080753701,0.011396011396011397
MZ,MZ,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.64657645798747e-08,0.25,0.5
KE,GH,1.0,74.0,16.0,40.0,8.0,12.5,2.5,1.2049378981634446e-08,0.011111111111111112,0.020833333333333332
LB,US,1.0,7.0,6668.0,4.0,3286.0,0.030432136335970784,25.0,2.9842262514290118e-09,0.000149812734082397,0.00030395136778115504
CN,MA,1.0,46.0,1.0,35.0,1.0,100.0,2.857142857142857,6.972592563360902e-10,0.02127659574468085,0.027777777777777776
GB,TZ,1.0,2472.0,2.0,1244.0,1.0,100.0,0.08038585209003216,8.010261593676149e-09,0.0004042037186742118,0.0008032128514056225
GB,JP,2.0,2472.0,46.0,1244.0,30.0,6.666666666666667,0.1607717041800643,1.03573634245951e-08,0.0007942811755361397,0.0015698587127158557
NL,AU,1.0,78.0,517.0,34.0,269.0,0.37174721189591076,2.941176470588235,2.342076312012999e-08,0.0016806722689075631,0.0033003300330033004
PF,US,1.0,1.0,6668.0,1.0,3286.0,0.030432136335970784,100.0,3.0439657321296154e-09,0.000149947518368571,0.000304228780042592
IM,IM,1.0,2.0,2.0,1.0,1.0,100.0,100.0,5.911283457864372e-06,0.25,0.5
US,IL,3.0,6668.0,25.0,3382.0,11.0,27.27272727272727,0.08870490833826139,8.894348754049831e-09,0.00044822949350067237,0.0008841732979664014
NG,CA,1.0,643.0,433.0,318.0,236.0,0.423728813559322,0.3144654088050315,4.191943017610676e-09,0.0009293680297397769,0.0018050541516245488
NZ,NG,1.0,53.0,643.0,24.0,325.0,0.3076923076923077,4.166666666666666,4.857184236189249e-09,0.0014367816091954023,0.0028653295128939827
US,ID,1.0,6668.0,2.0,3382.0,1.0,100.0,0.029568302779420463,1.6698251660155626e-09,0.00014992503748125936,0.0002955956251847473
NO,AU,4.0,65.0,517.0,33.0,269.0,1.486988847583643,12.121212121212121,1.3024138971730553e-07,0.006872852233676976,0.013245033112582781
IL,US,3.0,25.0,6668.0,14.0,3286.0,0.09129640900791236,21.428571428571427,8.894348754049831e-09,0.00044822949350067237,0.0009090909090909091
KE,CA,1.0,74.0,433.0,40.0,236.0,0.423728813559322,2.5,1.1090995126783106e-08,0.0019723865877712033,0.0036231884057971015
TR,US,2.0,11.0,6668.0,4.0,3286.0,0.06086427267194157,50.0,4.858270429783833e-09,0.0002994460248540201,0.0006079027355623101
CA,JP,3.0,433.0,46.0,197.0,30.0,10.0,1.5228426395939088,1.8308960821039226e-08,0.006263048016701462,0.013215859030837005
IT,US,8.0,36.0,6668.0,22.0,3286.0,0.24345709068776628,36.36363636363637,2.0590063926460485e-08,0.0011933174224343676,0.0024183796856106408
IN,ES,1.0,310.0,26.0,156.0,13.0,7.6923076923076925,0.641025641025641,7.07466477753308e-10,0.002976190476190476,0.005917159763313609
EC,US,1.0,4.0,6668.0,3.0,3286.0,0.030432136335970784,33.33333333333333,2.8934081319843165e-09,0.00014988009592326138,0.0003040437823046519
GB,ZW,1.0,2472.0,9.0,1244.0,3.0,33.33333333333333,0.08038585209003216,1.2272969546724748e-08,0.00040306328093510683,0.0008019246190858059
IN,VG,2.0,310.0,4.0,156.0,4.0,50.0,1.282051282051282,1.4636490493221804e-09,0.006369426751592357,0.0125
TW,JP,2.0,7.0,46.0,3.0,30.0,6.666666666666667,66.66666666666666,1.3319186137790643e-08,0.03773584905660377,0.06060606060606061
US,NO,3.0,6668.0,65.0,3382.0,32.0,9.375,0.08870490833826139,8.993144912338555e-09,0.0004455666122085252,0.0008787346221441124
IL,CA,1.0,25.0,433.0,14.0,236.0,0.423728813559322,7.142857142857142,2.1439645618094478e-08,0.002183406113537118,0.004
US,IQ,1.0,6668.0,2.0,3382.0,1.0,100.0,0.029568302779420463,2.720723406834565e-09,0.00014992503748125936,0.0002955956251847473
KW,GB,1.0,4.0,2472.0,2.0,1228.0,0.08143322475570033,50.0,1.4076281735540224e-08,0.0004038772213247173,0.0008130081300813008
US,HR,1.0,6668.0,1.0,3382.0,1.0,100.0,0.029568302779420463,3.009265320281841e-09,0.000149947518368571,0.0002955956251847473
GU,GU,1.0,3.0,3.0,1.0,2.0,50.0,100.0,2.9887503437062896e-06,0.16666666666666666,0.3333333333333333
CA,HK,1.0,433.0,42.0,197.0,23.0,4.3478260869565215,0.5076142131979695,2.217459021689898e-08,0.002105263157894737,0.004545454545454545
AU,HK,1.0,517.0,42.0,248.0,23.0,4.3478260869565215,0.4032258064516129,3.042129816988208e-08,0.0017889087656529517,0.0036900369003690036
NL,US,6.0,78.0,6668.0,34.0,3286.0,0.18259281801582472,17.647058823529413,1.736249905602263e-08,0.0008894159501927068,0.0018072289156626507
BS,BS,1.0,3.0,3.0,2.0,1.0,100.0,50.0,1.2837563738503962e-06,0.16666666666666666,0.3333333333333333
IN,GB,3.0,310.0,2472.0,156.0,1228.0,0.24429967426710095,1.9230769230769231,2.093141797248812e-09,0.0010783608914450035,0.002167630057803468
PH,PH,2.0,8.0,8.0,3.0,5.0,40.0,66.66666666666666,9.249272186333247e-09,0.125,0.25
US,FR,6.0,6668.0,40.0,3382.0,21.0,28.57142857142857,0.17740981667652278,1.5178368214614842e-08,0.0008944543828264759,0.001763150161622098
US,CN,3.0,6668.0,46.0,3382.0,11.0,27.27272727272727,0.08870490833826139,1.738168624967878e-09,0.00044682752457551384,0.0008841732979664014
FJ,FJ,2.0,4.0,4.0,2.0,2.0,100.0,100.0,1.1236548446940457e-06,0.25,0.5
DE,HU,1.0,103.0,4.0,52.0,3.0,33.33333333333333,1.9230769230769231,1.0763944248452156e-08,0.009345794392523364,0.01818181818181818
IT,CN,1.0,36.0,46.0,22.0,11.0,9.090909090909092,4.545454545454546,6.85865224975769e-10,0.012195121951219513,0.030303030303030304
GB,PT,3.0,2472.0,34.0,1244.0,22.0,13.636363636363635,0.2411575562700965,3.8908577061199377e-08,0.0011971268954509178,0.002369668246445498
EC,AU,1.0,4.0,517.0,3.0,269.0,0.37174721189591076,33.33333333333333,2.3398397804069725e-08,0.0019193857965451055,0.003676470588235294
GB,ZA,1.0,2472.0,520.0,1244.0,270.0,0.3703703703703704,0.08038585209003216,7.974947499923739e-09,0.00033422459893048126,0.0006605019815059445
CN,CA,1.0,46.0,433.0,35.0,236.0,0.423728813559322,2.857142857142857,6.967163872324654e-10,0.0020876826722338203,0.0036900369003690036
AU,GB,10.0,517.0,2472.0,248.0,1228.0,0.8143322475570033,4.032258064516129,1.0846138501370822e-07,0.0033456005352960855,0.006775067750677507
ZW,AU,1.0,9.0,517.0,6.0,269.0,0.37174721189591076,16.666666666666664,2.4993892117613758e-08,0.0019011406844106464,0.0036363636363636364
IL,FI,1.0,25.0,75.0,14.0,39.0,2.564102564102564,7.142857142857142,6.861715975186388e-08,0.01,0.018867924528301886
NP,NP,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.7477194882257885e-08,0.25,0.5
US,DK,2.0,6668.0,8.0,3382.0,5.0,40.0,0.05913660555884093,5.986982934069225e-09,0.0002995805871779509,0.000590493061706525
ZA,GB,2.0,520.0,2472.0,250.0,1228.0,0.16286644951140067,0.8,1.5949894999847478e-08,0.0006684491978609625,0.0013531799729364006
SG,US,1.0,4.0,6668.0,2.0,3286.0,0.030432136335970784,50.0,2.9945221924219354e-09,0.00014988009592326138,0.00030413625304136254
GB,FR,1.0,2472.0,40.0,1244.0,21.0,4.761904761904762,0.08038585209003216,7.46857827217907e-09,0.0003980891719745223,0.0007905138339920949
GB,BM,1.0,2472.0,3.0,1244.0,1.0,100.0,0.08038585209003216,1.494805781603823e-08,0.00040404040404040404,0.0008032128514056225
ZA,ZW,1.0,520.0,9.0,250.0,3.0,33.33333333333333,0.4,1.3660504604286738e-08,0.001890359168241966,0.003952569169960474
US,UY,1.0,6668.0,1.0,3382.0,1.0,100.0,0.029568302779420463,3.014760960040619e-09,0.000149947518368571,0.0002955956251847473
US,PL,2.0,6668.0,34.0,3382.0,16.0,12.5,0.05913660555884093,5.4613413938654504e-09,0.0002984183825723665,0.0005885815185403178
EC,EC,1.0,4.0,4.0,3.0,1.0,100.0,33.33333333333333,2.8779194622296668e-08,0.125,0.25
US,UM,2.0,6668.0,2.0,3382.0,2.0,100.0,0.05913660555884093,6.093105893491784e-09,0.0002998500749625187,0.000591016548463357
ZA,CA,2.0,520.0,433.0,250.0,236.0,0.847457627118644,0.8,2.0801365967459257e-08,0.002098635886673662,0.00411522633744856
AU,SE,1.0,517.0,54.0,248.0,31.0,3.225806451612903,0.4032258064516129,2.8050679724071075e-08,0.0017513134851138354,0.0035842293906810036
ZW,GB,2.0,9.0,2472.0,6.0,1228.0,0.16286644951140067,33.33333333333333,2.4545939093449496e-08,0.0008061265618702137,0.0016207455429497568
IN,CA,3.0,310.0,433.0,156.0,236.0,1.2711864406779663,1.9230769230769231,2.1367414591324237e-09,0.004037685060565276,0.007653061224489796
US,PH,1.0,6668.0,8.0,3382.0,5.0,20.0,0.029568302779420463,2.291706046770448e-09,0.00014979029358897544,0.0002952465308532625
US,VG,2.0,6668.0,4.0,3382.0,4.0,50.0,0.05913660555884093,6.092554066383366e-09,0.00029976019184652276,0.0005906674542232723
ES,US,2.0,26.0,6668.0,13.0,3286.0,0.06086427267194157,15.384615384615385,5.328838578779141e-09,0.00029877502240812666,0.0006062443164595332
